ID,Width,Height,Name
78,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0999.JPG
79,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1000.JPG
80,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1001.JPG
81,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1002.JPG
82,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1003.JPG
83,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1004.JPG
84,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1005.JPG
85,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1006.JPG
86,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1007.JPG
87,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1008.JPG
88,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1009.JPG
89,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1010.JPG
90,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1011.JPG
91,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1012.JPG
92,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1013.JPG
93,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1014.JPG
94,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1015.JPG
95,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1016.JPG
96,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1017.JPG
97,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1018.JPG
98,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1019.JPG
99,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1020.JPG
100,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1021.JPG
101,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1022.JPG
102,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1023.JPG
103,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1024.JPG
104,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1025.JPG
105,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1026.JPG
106,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1027.JPG
107,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1028.JPG
108,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1029.JPG
109,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1030.JPG
110,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1031.JPG
111,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1032.JPG
112,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1033.JPG
113,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1034.JPG
114,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1035.JPG
115,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1036.JPG
116,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1037.JPG
117,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1038.JPG
118,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1039.JPG
119,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1040.JPG
120,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1120.JPG
121,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1121.JPG
122,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1122.JPG
123,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1123.JPG
124,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1124.JPG
125,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1125.JPG
126,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1126.JPG
127,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1127.JPG
128,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1128.JPG
129,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1129.JPG
130,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1130.JPG
131,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1131.JPG
132,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1132.JPG
133,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1133.JPG
134,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1134.JPG
135,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1135.JPG
136,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1136.JPG
137,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1137.JPG
138,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1138.JPG
139,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1139.JPG
140,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1140.JPG
141,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1141.JPG
142,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1142.JPG
143,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1143.JPG
144,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1144.JPG
145,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1146.JPG
146,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1145.JPG
147,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1147.JPG
148,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1149.JPG
149,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1148.JPG
150,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1150.JPG
151,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1151.JPG
152,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1153.JPG
153,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1152.JPG
154,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1154.JPG
155,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1155.JPG
156,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1156.JPG
157,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1157.JPG
158,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1158.JPG
159,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1160.JPG
160,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1159.JPG
161,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1161.JPG
162,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1162.JPG
163,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_1163.JPG
164,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0038.JPG
165,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0039.JPG
166,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0040.JPG
167,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0041.JPG
168,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0042.JPG
169,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0043.JPG
170,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0044.JPG
171,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0045.JPG
172,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0046.JPG
173,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0047.JPG
174,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0048.JPG
175,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0049.JPG
176,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0050.JPG
177,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0051.JPG
178,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0052.JPG
179,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0053.JPG
180,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0054.JPG
181,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0055.JPG
182,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-11-65428_0182_0056.JPG
